"","...1","Tweet.Id","Datetime","Text","Username","Demand(Y/N)","Process_Code","Coder"
"2476",2187,1268603912010911744,"1591293716","We know that #BreonnaTaylor was not the intended target of the police raid. We know she was shot at least 8 times.

But here is what has yet to be reported: The no-knock warrant for Breonna Taylor's home was completely illegal.
https://t.co/m1MgRajPL9","Justice_Collab",NA,NA,"LC"
"2477",2188,1268608497442160640,"1591294810","Defund, Disarm, &amp; Dismantle policing. Here's CR member @Kamau86 for the @guardian: 

“At a drop of a dime, they can find money for uber-militarized tanks and fly helicopters all over the city and shoot rubber bullets, but we can’t put people in houses?”

https://t.co/u8WEVE3IhP","C_Resistance",NA,NA,"LC"
"2478",2189,1268610116955201536,"1591295196","Yesterday, a full 30% of independent shareholders in Thomson Reuters told the firm that its work for ICE is a massive liability.

Investors essentially said ICE is bad business &amp; could risk their investment.

#NoTechforICE is winning over the money men.
https://t.co/b9oIhTu6XI","ConMijente",NA,NA,"LC"
"2479",2190,1268610119010414592,"1591295196","We're sharing this in hopes it'll be useful for you as you map out your campaigns.

We've gone in every direction, found every group we think could be convinced that ICE is growing its power w/Silicon Valley's help, &amp; pushed them to take action.","ConMijente",NA,NA,"LC"
"2480",2191,1268610123225690112,"1591295197","We've gotten academics, students, tech workers, &amp; more to pledge to work against Palantir, Amazon, Thomson Reuters, &amp; others who enable ICE's human rights abuses.

But if the bottom line is being questioned, this is now a new chapter.","ConMijente",NA,NA,"LC"
"2481",2192,1268610124039327744,"1591295197","We took a cage to Burning Man to get in front of tech workers taking drugs &amp; partying in the desert, reminding them that their tech was being used at another desert, on the border, to detain &amp; deport.

https://t.co/2xP1zyDDm4","ConMijente",NA,NA,"LC"
"2482",2193,1268610124907601920,"1591295198","We released research reports meticulously documenting how companies like Palantir &amp; Amazon profit from ICE, laying the groundwork for academics, students, &amp; others to take us seriously when we told them these firms were crucial to ICE's mission.

https://t.co/5U9NRFGk81","ConMijente",NA,NA,"LC"
"2483",2194,1268610125796802560,"1591295198","We got Grace Hopper, Lesbian Who Tech, &amp; the Privacy Law Scholars Conference to drop Palantir as a sponsor.

Hundreds of academics signed onto demands, convinced that Palantir's work enabled human rights abuses &amp; that their institutions should cut ties. https://t.co/f2xZogjHNn","ConMijente",NA,NA,"LC"
"2484",2195,1268610129525526528,"1591295199","Thousands of students agreed, pledging not to work at Palantir b/c of its work for ICE.

They've targeted recruiters, dropped Palantir from their CS societies, &amp; even launched an anti-Palantir scholarship for students *not* to take $$$ from the company.
https://t.co/CnlvcpBSa8","ConMijente",NA,NA,"LC"
"2485",2196,1268610130599239680,"1591295199","Tech workers joined us. Workers at Amazon, Microsoft, GitHub, Chef, &amp; others signed letters demanding they drop ICE. 

Workers at Palantir itself have begged the company to cut its ties—but management refuses, &amp; many have left the company in protest.
https://t.co/kMauVpPhcK","ConMijente",NA,NA,"LC"
"2486",2197,1268610131681402880,"1591295199","GitHub workers even brought the cage to their company's annual conference in San Francisco.

Several resigned in protest.
https://t.co/ubQmRJjfQX","ConMijente",NA,NA,"LC"
"2487",2198,1268610132679655424,"1591295199","We've joined in coalition with Jewish allies like @JFREJNYC &amp; @CloseTheCampsBA, who've led huge rallies outside Palantir's HQs in the Bay Area &amp; New York.

https://t.co/GEpM4Z8Ryp","ConMijente",NA,NA,"LC"
"2488",2199,1268610133480751104,"1591295200","We’ve been trying to dismantle the tech to ICE pipeline for two years now.

We've found so many allies in so many places. The news yesterday is so significant for that reason: Now, even those interested in the bottom line are taking notice.","ConMijente",NA,NA,"LC"
"2489",2200,1268610134743216128,"1591295200","Glass Lewis, a leading firm advising investors on how to vote shares, wrote that Thomson Reuters has not provided enough info on ""its human rights considerations, particularly given the controversial nature of its association w/ICE.""

Their clients have *$25 trillion* in assets.","ConMijente",NA,NA,"LC"
"2490",2201,1268610135586299904,"1591295200","If these companies won't listen to the public, academics, students, their own workers, maybe they'll listen to their investors.

It's been a long campaign. It will be longer still &amp; there's no guarantee they'll cut their contracts.

But pressure is mounting.

#NoTechforICE","ConMijente",NA,NA,"LC"
"2491",2202,1268613069745332224,"1591295900","De-militarize the police by eradicating the 1033 program,
De-fund the police and put those resources into programs and things like SCHOOLS so our children can have a chance at actual success.
End No Knock Warrants.
Make racial profiling illegal!","handsupunited_",NA,NA,"LC"
"2492",2203,1268615326729633792,"1591296438","@MarilynMosbyEsq we’ve requested records from last yrs investigations on BPD officers. You estimate enough files to take 400hrs to reproduce. Instead of providing transparency, you block access and demand $15k. Under law, a public interest calls for a fee waiver. Is this not one?","BALTLegal",NA,NA,"LC"
"2493",2204,1268615327681777664,"1591296438","We filed an action and served your office in March. We are still awaiting your answer.","BALTLegal",NA,NA,"LC"
"2494",2205,1268617310584967168,"1591296911","Listen to @radleybalko speak further to #BreonnaTaylor's case on the 'Briefing,' and just *how* illegal the no-knock warrant used to incite her death was: https://t.co/r1i9qOOclT","Justice_Collab",NA,NA,"LC"
"2495",2206,1268621725517807616,"1591297963","Okeefe's #EXPOSEANTIFA fails to mention it was recorded during a self defense training at the In Other Words bookstore (which closed in 2018) shortly after a local activist was shot, two people were murdered on the MAX by a fascist, and amidst weekly violence from Patriot Prayer. https://t.co/KlOXHyfui2","sparrowmedia",NA,NA,"LC"
"2496",2207,1268622389622915072,"1591298122","""An Artist's Duty"" is happening NOW. Check it out as our executive director, @monicarsimpson talks and sings and laughs and dreams with artists, Mary Hooks and LaTosha Brown on how to advance reproductive and racial justice.  STREAMING: https://t.co/65hnJduQld.","SisterSong_WOC",NA,NA,"LC"
"2497",2208,1268623477977858048,"1591298381","Make your call! Demand #JusticeforBreonnaTaylor! https://t.co/HorxigzZrE","SisterSong_WOC",NA,NA,"LC"
"2498",2209,1268644640124633088,"1591303427","Some districts like #Portland have already begun the work to #DefundthePolice by discontinuing the use of school resource officers, a contributing factor to the school-to-prison pipeline: https://t.co/N8SYv2Ln7b","Justice_Collab",NA,NA,"LC"
"2499",2210,1268645667444076544,"1591303672","Annual Day of Giving for Black-led social change organizations serving in Baltimore. Over $10,000 in prizes. Register Your Organization Today - https://t.co/LrQ46GCuff @OSIBaltimore @StrongCityBalt @Bmore_CivicFund @Surdna_Fndn @NCFImpact @kresgeart @cheryldorsey @SBatten","CLLCTIVLY",NA,NA,"LC"
"2500",2211,1268647582231859200,"1591304128","🗣️📢 DEFUND THE POLICE 🗣️📢 
🗣️📢 DEFUND THE POLICE 🗣️📢 
🗣️📢 DEFUND THE POLICE 🗣️📢 
🗣️📢 DEFUND THE POLICE 🗣️📢 
🗣️📢 DEFUND THE POLICE 🗣️📢 
🗣️📢 DEFUND THE POLICE 🗣️📢 
🗣️📢 DEFUND THE POLICE 🗣️📢 
🗣️📢 DEFUND THE POLICE 🗣️📢 https://t.co/D6xqQbgTj1","ConMijente",NA,NA,"LC"
"2501",2212,1268650149326225408,"1591304740","SPECIAL MAMA TALK WEBINAR  - ""Birthing and Parenting in an Uprising"": In partnership with the Atlanta Doula Collective, we're hosting a special #MamaTalk webinar this Sat, June 6th.This is a space by Black mamas for Black mamas.  Register: https://t.co/klFMK8S41M. https://t.co/j8pt3iK6ws","SisterSong_WOC",NA,NA,"LC"
"2502",2213,1268676757609238528,"1591311084","Rendering Black women as the afterthought in matters of police violence resulted in the #SayHerName campaign. Why does it remain so difficult for outrage over the killing of Black women to be the tipping point for protests challenging state violence? https://t.co/eFQ1a5nREH","SisterSong_WOC",NA,NA,"LC"
"2503",2214,1268684201127280640,"1591312859","@NARAL @BlackWomensRJ @HigherHeights We are grateful for this incredible gesture of solidarity.  We really are stronger together.","SisterSong_WOC",NA,NA,"LC"
"2504",2215,1268698565246885888,"1591316283","How do we change a corrupted system?

We make accepting donations from law enforcement agencies a poison pill. https://t.co/EG2NiYHwA0","Justice_Collab",NA,NA,"LC"
"2505",2216,1268699638359642112,"1591316539","CLLCTIVLY has awarded over 40 microgrants ranging from $500 to $1K to black-led businesses &amp; organizations across the city. They are well on the way to reaching their goal of making fifty $500 grants, &amp; are currently working toward scaling to 100 awards. https://t.co/TMhju6G6N1","CLLCTIVLY",NA,NA,"LC"
"2506",2217,1268700746540896256,"1591316803","Powerful set of demands from protesters tonight. 🖤💚❤️💛 https://t.co/CWUj1BF7wu","justcitydetroit",NA,NA,"LC"
"2507",2218,1268712313634209792,"1591319561","Many reforms &amp; strategies to fight policing are circulating right now, some are AMAZING like #DefundPolice; others, like #8cantwait, want to improve policing's war on us.

When in doubt, ask our chart questions, inspired by @prisonculture.

The goal is abolition. We fight to win. https://t.co/arDbFJhj8u","C_Resistance",NA,NA,"LC"
"2508",2219,1268714342968692736,"1591320045","@BaltimoreGSO We appreciate y'all, thank you so much!","BALTLegal",NA,NA,"LC"
"2509",2220,1268727770043080704,"1591323246","@danielballan @jcristharif @KellyStallard Thank you!","BALTLegal",NA,NA,"LC"
"2510",2221,1268727935294472192,"1591323286","@MdLRev Thank you!","BALTLegal",NA,NA,"LC"
"2511",2222,1268750762059931648,"1591328728","@DevinCow @LizMair @tobymorton I think ours is my 34th lawsuit and I never did anything remotely this cool.","sparrowmedia",NA,NA,"LC"
"2512",2223,1268794946275864576,"1591339262","@golden_wolfram @prisonculture @reclaimtheblock @BlackVisionsMN @Mvmnt4BlkLives @avitale @nashpplsbudget @YouthJusticeLA @FreeThemAll2020 @stoplapdspying this is a good thread

https://t.co/lwlzuoJ1Ek","C_Resistance",NA,NA,"LC"
"2513",2224,1268859211422842880,"1591354584","PROTECT BLACK LIVES

Project South &amp; community partners will provide free COVID19 testing for protesters &amp; organizers who have been in the Atlanta streets for over 6 days fighting for justice. 

Come out SAT, June 6 from 10a-2p at 420 McDonough off Boulevard. 

#BeSafe #StayBrave https://t.co/MdmpooRZSz","ProjectSouth",NA,NA,"LC"
"2514",2225,1268876220906631168,"1591358640","According to a number of public health experts, ongoing protests are not the greatest health risk faced by the Black people at them—racism is. https://t.co/VBmO9DjsRk","SisterSong_WOC",NA,NA,"LC"
"2515",2226,1268897159111487488,"1591363632","#FundBlackFutures https://t.co/wvm2izE77e","CLLCTIVLY",NA,NA,"LC"
"2516",2227,1268900883196231680,"1591364520","There can be no Reproductive Justice when Black womxn are criminalized, Black trans and non-binary people are marginalized, and Black parents cannot see their children grow in peace. Join us TODAY for a “Defending Black Bodies” townhall. Register: https://t.co/MI6qr5SGwn. #RJ4B https://t.co/otvCg7j3b1","SisterSong_WOC",NA,NA,"LC"
"2517",2228,1268906442435825664,"1591365845","Join Safe and Just Michigan next Monday June 8th to learn about the jails task force and bills that are moving through the Michigan legislature! Be sure to register here:https://t.co/2siySuGq6H https://t.co/WWravkRiVF","justcitydetroit",NA,NA,"LC"
"2518",2229,1268911602721579008,"1591367075","Protestors are putting the pressure on systems, demanding justice, accountability &amp; transformation. 

We are grateful for you and we want you to be healthy!

So come on out for FREE #COVID19 testing tomorrow &amp; tips on staying safe while protesting #ProtectBlackLives #Atlanta #BLM https://t.co/GzhhnXC4CY","ProjectSouth",NA,NA,"LC"
"2519",2230,1268918494441111552,"1591368719","Dear Breonna,

We wish you could be waking up to your 27th year of life today. 

We wish you could be celebrating all that you did &amp; all you aspired to do in the future.","ProjectSouth",NA,NA,"LC"
"2520",2231,1268918495166767104,"1591368719","We wish you could be enjoying the love of your life, who tried to protect you against a system that sought your death.

In your honor, &amp; in honor of all the Black women who are targeted, assaulted &amp; killed by police, we will keep fighting. Happy birthday. #JusticeForBreonnaTaylor https://t.co/trnW7j5UnL","ProjectSouth",NA,NA,"LC"
"2521",2232,1268921143664226304,"1591369350","Today on 'The Briefing,' Kansas City Mayor @QuintonLucasKC joins host @matthewferner to discuss what cities must do to stop police violence. 

🕛10:15 AM CT / 11:15 AM ET
📺 LIVE  @theappeal https://t.co/6seey7dVUd","Justice_Collab",NA,NA,"LC"
"2522",2233,1268931578278928384,"1591371838","Breonna Taylor would have been 27 years old today. On her social media she talks abou 2020 being her year.  Instead her loved ones mourn and her killers haven’t been charged. We will never stop fighting for #JusticeForBreonna. #SayHerName! https://t.co/7D4XeqFpus","SisterSong_WOC",NA,NA,"LC"
"2523",2234,1268933819568214016,"1591372372","Defending Black Bodies: join usfor a reproductive justice townhall moderated by SisterSong’s executive director, @monicarsimpson today at 3pm. Register: https://t.co/MI6qr5SGwn. #rj4blacklives https://t.co/WUcWKl1swg","SisterSong_WOC",NA,NA,"LC"
"2524",2235,1268934938600132608,"1591372639","Appreciate these important resources from @OmegaPhiBeta on how to show up and speak out while keeping ourselves and our people safe. #BlackLivesMatter https://t.co/CiGhQ68bCJ","SisterSong_WOC",NA,NA,"LC"
"2525",2236,1268938865089396736,"1591373575","We all must stay the course and meet systemic racism with stiff radical resistance, but it is not meaningless when those systems boldly spell out ""we see you."" It means our efforts are working and we should only redouble them. #BlackLivesMatter https://t.co/Zf7JnVydSc","sparrowmedia",NA,NA,"LC"
"2526",2237,1268940896915030016,"1591374060","You can text ActionNOW to 90975 to receive action updates on how to take action along with @Mvmnt4BlkLives to #DefendBlackLife. 

Beautiful image by radical roadmaps. https://t.co/GM7RtcJrPz","SisterSong_WOC",NA,NA,"LC"
"2527",2238,1268941036551880704,"1591374093","@Effwerd I wouldn't be so cynical. DC is issued a mandate to DC hotels that they deny lodging for National Guard, they are directly challenging the admin's deployments and DC's DYRS has been leading the country in creating alternatives to incarceration for youth. Maybe this is a net good.","sparrowmedia",NA,NA,"LC"
"2528",2239,1268943037985628160,"1591374570","@ApiecalypseNow Your unbridled literary talent has consequences, Jen... https://t.co/FrlFBi2nSy","sparrowmedia",NA,NA,"LC"
"2529",2240,1268961367375015936,"1591378940","Powerful first steps coming out of #NY: comprehensive legislation with #PoliceAccountability reforms, including making it a misdemeanor for a law enforcement officer to obscure his or her badge number. https://t.co/oNTbkCzEEM","Justice_Collab",NA,NA,"LC"
"2530",2241,1268962539548954624,"1591379220","We saw the power of the people last July in #PuertoRico as folks pounded the streets for 14 days, ousting their corrupt governor. 

We saw it just before then, as @WomenOnTheRise1 led the shut down of the Atlanta jail. 

And we see it now. 

KEEP FIGHTING. Get Tested. Stay Brave. https://t.co/gVOdJvso1I","ProjectSouth",NA,NA,"LC"
"2531",2242,1268962541667057664,"1591379220","Protesters, we support you and want you to stay healthy! 

Join us and @AtlantaJwJ, @GAEquality, Georgia Rep. Kim Schofield, and @CoreResponse TOMORROW, June 6, for free #COVID19 testing at Chosewood Arts Complex, 420 McDonough Blvd.

#ProtectBlackLives","ProjectSouth",NA,NA,"LC"
"2532",2243,1268968620455010304,"1591380670","Way to get involved. 👇🏾👇🏾👇🏾 https://t.co/lGbO7My4wl","OrganizingBlack",NA,NA,"LC"
"2533",2244,1268982277670948864,"1591383926","HAPPENING NOW: Don't miss SisterSong's executive director and an amazing group of reproductive justice leaders for the ""Defending Black Bodies"" town hall --- happening right now. STREAMING: 
https://t.co/o3R54gkwWv. #RJ4BlackLives #BlackLivesMatter https://t.co/GpkbooPaRx","SisterSong_WOC",NA,NA,"LC"
"2534",2245,1268983061871558656,"1591384113","""Ever since we were brought here against our will, this country has been a dangerous place to birth and raise our children."" @monicarsimpson #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2535",2246,1268984006118432768,"1591384338","""What is it to be a Black woman in this country &amp;contemplate being a parent? It is having so many hopes and dreams, but also nightmares daily reminder a criminal justice system warped by racism puts my child at risk."" @monicarsimpson READ: https://t.co/LGrKyXcK0h. #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2536",2247,1268984706680455168,"1591384505","An essential part of our fight for racial justice is to protect each other. We are our own first responders to combat this #COVID19 crisis &amp; to dismantle white supremacy. 

We stand with folks who are hitting the streets &amp; raising their voices to #ProtectBlackLives. GET TESTED! https://t.co/u54IP22tKD","ProjectSouth",NA,NA,"LC"
"2537",2248,1268985328653787136,"1591384653","If you care about doing work #InDefenseOfBlackLife, learn more about @Mvmnt4BlkLives' policy platform: https://t.co/Zq28fosX7R.  #RJ4BlackLives https://t.co/LKC9iZPb34","SisterSong_WOC",NA,NA,"LC"
"2538",2249,1268986012195315712,"1591384816","""We need to choose to parent without being criminalized or surveilled."" @CharleneCac #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2539",2250,1268986210829111296,"1591384863","""We cannot win reproductive justice without ending police violence."" @CharleneCac #RJ4BlackLives #DefundPolice #PoliceFreeSchools","SisterSong_WOC",NA,NA,"LC"
"2540",2251,1268986706742607872,"1591384982","""Encourage folks to learn more about what to do instead of calling the cops. What is prison abolition? What does it mean to #DefundPolice and create #PoliceFreeSchools? Let's dig in to study and let's organize."" @CharleneCac #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2541",2252,1268987692425064448,"1591385217","""The reproductive justice framework has moral authority."" Dr. Toni Bond #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2542",2253,1268989910075179008,"1591385745","""As Louisville is uprising, Kentucky has one clinic for abortions. We have seen where white supremacists are targeting.""  
@AbortionCare co-director, Erin Grant - Support them to fix their windows and see people: https://t.co/lJtF4vltlK. #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2543",2254,1268990190946746368,"1591385812","""Reproductive justice will never forget our people behind bars, transgender people being killed, our disabled people...we are family. We are essential."" @AbortionCare do-director, Erin Grant #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2544",2255,1268990603817291776,"1591385911","@coyahope,""Grateful to stand in solidarity with all of you today. I want to acknowledge how exhausting and sad this has been."" - speaking from Minnesota #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2545",2256,1268990744246837248,"1591385944","""I am tired of hearing that George Floyd died in police custody. He was murdered by the police."" @coyahope #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2546",2257,1268991065924734976,"1591386021","""I am proud of the local Indigenous communities standing in solidarity with #BlackLivesMatter...we remember when @Blklivesmatter stood with us to stop the Dakota pipeline."" @coyahope #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2547",2258,1268991255809269760,"1591386066","""I have seen white nationalists..Minnesotans are angry and began this, but I also know that white nationalists have come here."" @coyahope #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2548",2259,1268991404115726336,"1591386102","""Reproductive justice is about caring for and defending Black bodies. It is about body sovereignty and autonomy."" @coyahope #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2549",2260,1268992792501596160,"1591386433","@ChanelleHelm,""We have young people in the streets doing amazing work."" - talking about the work in Louisville to demand #JusticeforBreonnaTaylor and efforts to end police violence #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2550",2261,1268993355381460992,"1591386567","""Lift up Breonna's law to eliminate no-knocks. Have a hard conversation about what community safety and defense looks like. We must defend Black lives and #DefundThePolice!"" @ChanelleHelm - #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2551",2262,1268993851554922496,"1591386685","""We work for liberation of our people..we cannot achieve Black liberation without queer and trans liberation."" @DrKrystalRedman #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2552",2263,1268993998020063232,"1591386720","""We will not have liberation without being able to walk free."" @Drkrystalredman #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2553",2264,1268994614188523520,"1591386867","""We must follow the leadership of Black queer and trans people. We must also say #NinaPop and #TonyMcDade...without all of us feeling safe, we are not doing the deep work of addressing oppression."" @DrKrystalRedman #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2554",2265,1268994997128433664,"1591386958","""Can you imagine how angry people must be to go outside by the thousands to protest anti-Black violence? People are willing to risk their lives to stand up to the police."" @PrestonMitchum #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2555",2266,1268995306848387072,"1591387032","""Black people are seen as dangerous. Even as children, Black people are seen as threats. Tamir Rice is just one example."" @PrestonMitchum #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2556",2267,1268995566123593728,"1591387094","@URGE_org's @_Jordynkiera was attacked by police at a peaceful protest in Ohio. #RJ4BlackLives https://t.co/LLVIp07jQn","SisterSong_WOC",NA,NA,"LC"
"2557",2268,1268995831207780352,"1591387157","""No matter what legislation is passed, we are the ones who keep our communities safe."" @PrestonMitchum #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2558",2269,1268996077342130176,"1591387216","""We are on these streets and fighting. What does it mean to talk about wellness?"" @monicarsimpson #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2559",2270,1268996556075798528,"1591387330","""When we talk about wellness, we also have to talk about the trauma of this moment..people are being beat and hurt and they gaslight us on TV...it is psychological warfare on our communities."" @nourbese
 from @BW4WLA #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2560",2271,1268996944069787648,"1591387422","""What is a response we can have with mental health providers and elected officials to listen to the response of our communities, talk to us about how to move forward?""  @nourbese  from @BW4WLA #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2561",2272,1268997007395500032,"1591387438","""People call for peace, but what is your plan for peace?"" @nourbese  from @BW4WLA #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2562",2273,1268997159766155264,"1591387474","""#DefundthePolice and divert those funds to our communities."" @nourbese  from @BW4WLA #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2563",2274,1268997340079235072,"1591387517","""We need to BAN CURFEWS....and to respond to protesters with rubber bullets, using tear gas and all the things we have seen is not a digniifed response with humanity."" @nourbese  from @BW4WLA #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2564",2275,1268997567079211008,"1591387571","JOIN @BW4WLA in a protest TOMORROW at Beverly Hills police department!!   #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2565",2276,1268998225744334848,"1591387728","We ready, we coming. We ready, we coming. https://t.co/Kgof5siJS4","OrganizingBlack",NA,NA,"LC"
"2566",2277,1268998311077466112,"1591387748","@FWHC's @superkwa,""We are asking you to take action. Not everyone can be on the front lines all the time. But we are asking you to make a decision to not be a bystander. Do not watch us mourn &amp;languish in the streets. Don't just amplify our voices. Add your voice."" #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2567",2278,1268998405801549824,"1591387771","REGISTER YOUR ORGANIZATION TODAY! OVER $10,000 IN PRIZES! 
https://t.co/SnSORA0uYv

#Baltimore  #changemakers #collaboration  #crowdfunding #cllctivgive #philanthropy #blackphilanthropy #Covid_19 #wegiveback #racialequity #blacklivesmatter #racialjustice #socialimpact #socialgood https://t.co/Pswler5ZAz","CLLCTIVLY",NA,NA,"LC"
"2568",2279,1268998450563166208,"1591387782","@FWHC's @superkwa,""What are you willing to do to defend Black lives? What are you willing to sacrifice? What changes will you make?"" #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2569",2280,1268998877425872896,"1591387883","""Take to your communications channels and NAME the things you will do differently and how you will move differently..there are plans and demands and actions. Share it using #RJ4BlackLives. We cannot and will not go back to business as usual."" @superkwa @FWHC","SisterSong_WOC",NA,NA,"LC"
"2570",2281,1268998986226184192,"1591387909","""We are asking for things to be different going forward. Permanent changes."" @superkwa @FWHC #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2571",2282,1268999968326639616,"1591388143","What will you do? Attend a meeting? Attend a protest. Talk to family and friends. Get white people together to do their part. 
Give money. Move money to this work. Intro/support legislation to #DefundThePolice. Make art to make change. Name it. #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2572",2283,1269000170294980608,"1591388192","""Even in this violence we lead with love."" @monicarsimpson

Visit https://t.co/qBPCIyC058 to get connected to reproductive justice organizations and attend regional meetings.  #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2573",2284,1269000326323015680,"1591388229","WHAT ARE YOU WILLING TO DO? Put it out there - your commitments publicly.  Share what you will do to defend Black bodies using #RJ4BlackLives.","SisterSong_WOC",NA,NA,"LC"
"2574",2285,1269000526018097152,"1591388276","""What is real in this moment is we can't do this work and push for reproductive justice and move for Black lives if you are not willing to be in this work with us and use the gifts inside you."" @monicarsimpson #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2575",2286,1269000642661691392,"1591388304","""You can do this work. You can fight for your own liberation in so many ways. What is your commitment today?"" @monicarsimpson #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2576",2287,1269001019259838464,"1591388394","""We can hold ourselves and our people accountable. 

We must fight for freedom. We must fight for liberation together. It will take all of us to get to liberation in our lifetime.

Stay safe. Love and protect each other."" @monicarsimpson #RJ4BlackLives","SisterSong_WOC",NA,NA,"LC"
"2577",2288,1269002529745977344,"1591388754","No-knock warrants—in use around the country—allow police to force entry into homes without first identifying themselves, often in military-style raids carried out in the middle of the night. They’re highly dangerous.

Sound illegal? They should be: https://t.co/Gd3jCDXyC2","Justice_Collab",NA,NA,"LC"
"2578",2289,1269003338323914752,"1591388947","At midnight on March 13, officers burst into #BreonnaTaylor's home with a battering ram, without identifying themselves.

Her death makes one of more than 100 people—including both civilians &amp; law enforcement officers—killed in “no-knock” raids since 2010. https://t.co/m1MgRajPL9","Justice_Collab",NA,NA,"LC"
"2579",2290,1269003339468910592,"1591388947",".@DataProgress polling found that 53% of voters oppose the use of no-knock raids entirely

A strong majority (65%) believe that no-knock raids endanger the lives of innocent people, including children. https://t.co/Gd3jCDXyC2 https://t.co/urSf1jTX9c","Justice_Collab",NA,NA,"LC"
"2580",2291,1269003340932804608,"1591388948","“No-knock warrants and military-style raids are dangerous and far too common,” said @thisisrobsmith. 

“They demonstrate the ubiquity of bad policing practices...the public agrees that they do not make our communities safer, but put everyone, including officers, in danger.” https://t.co/m046lAusNL","Justice_Collab",NA,NA,"LC"
"2581",2292,1269003342388162560,"1591388948","The proliferation of no-knock raids is emblematic of just how militarized American police have become without making communities safer.

People like Breonna Taylor should not be concerned that they will be killed in their homes.

Ban no-knock raids, #DefundthePolice, save lives. https://t.co/V3pjVhPXRM","Justice_Collab",NA,NA,"LC"
"2582",2293,1269008827350908928,"1591390256","We are so inspired and fired up seeing so many people talking about their commitments to defend Black bodies and advance reproductive and racial justice. What will you do? Share using #RJ4BlackLives. https://t.co/MkWj4ORXkS","SisterSong_WOC",NA,NA,"LC"
"2583",2294,1269018698905522176,"1591392609","CLLCTIVLY has awarded over 40 microgrants ranging from $500 to $1K to black-led businesses &amp; organizations across the city.  https://t.co/TMhju6G6N1 
@BaltBizAmanda @BaltBizJess @blackvoices @NBCBLK @BaltSunBrk @AlfredEdmondJr @TheRoot @Baltimoremag @NextCityOrg @CityLab","CLLCTIVLY",NA,NA,"LC"
"2584",2295,1269019623812239360,"1591392830","Big things are happening in California!

What Happens After George Floyd https://t.co/24e1fSaiuC via @laist.com","ReparationsFund",NA,NA,"LC"
"2585",2296,1269020457736368128,"1591393029","""California’s Legislative Black Caucus is prioritizing a package of bills for this year that include police reform, a task force to study reparations and a repeal of California’s controversial 1996 law barring affirmative action at colleges...""
https://t.co/MIpnPINNH7","ReparationsFund",NA,NA,"LC"
"2586",2297,1269022242991747072,"1591393454","CLLCTIVLY has awarded over 40 microgrants ranging from to black-led businesses &amp; organizations across the city.  https://t.co/TMhju6G6N1 
@Colorlines @amydbarnett @aliyasking 
 @helena_andrews @EmilWilbekin @NakedWithSocks
 @jennydeluxe @dorianwarren @OtisRolley
 @iamwesmoore","CLLCTIVLY",NA,NA,"LC"
"2587",2298,1269027479618011136,"1591394703","A man shouting racist and conspiratorial tropes wields a chainsaw at peaceful demonstrators in McAllen TX. This is what happens when Trump's cancerous, incendiary rhetoric, collides with America's pre-existing chronic mental health crisis. https://t.co/3Pr32WJTdw","sparrowmedia",NA,NA,"LC"
