,Tweet.Id,Datetime,Text,Username,Demand(Y/N),Process_Code,Coder,
2965,1271501019436875776,2020-06-12 17:54:01,"Join us in 10 minutes for what will be a powerful discussion on strategy to abolish policing! 11am PT / 2pm ET. With the amazing @prisonculture, @deanspade, @sheabutterfemme, @Kamau86 &amp; @abolition_build. Don't miss out! https://t.co/E0jKQe501r",C_Resistance,.,ASKING FOR PARTICIPATION; DISCUSSING ABOLISHING POLICE,AMC,
2966,1271507708860981248,2020-06-12 18:20:35,Thank you to @BlackVisionsMN @reclaimtheblock @ignitekindred @projectnia @survivepunish @The_Red_Nation @byp100 for sponsoring this discussion!,C_Resistance,.,NA,AMC,
2967,1271511836454612992,2020-06-12 18:37:00,"""In this tumultuous and creative moment, more than ever, we need clarity and we need to hold the line on PIC abolition"" -Mariame Kaba (@prisonculture), @projectnia &amp; @survivepunish, On the Road WITH Abolition: #AbolishPolicing webinar 

#LiveNow: https://t.co/E0jKQe501r",C_Resistance,.,DISCUSSING PRISON INDUSTRIAL COMPLEX ABOLITION ,AMC,
2968,1271522081994428416,2020-06-12 19:17:42,"You ready? We coming! 

Meet us at 300 E Madison St to demand @mayorbcyoung #DefundBPD + #DefundThePolice https://t.co/TcDNLRgZfF",OrganizingBlack,.,INVITING PEOPLE TO PROTEST,AMC,
2969,1271522944179679232,2020-06-12 19:21:08,#DefundThePolice #DefundBPD https://t.co/jJsK29MZk1,OrganizingBlack,.,NA,AMC,
2970,1271525872231747584,2020-06-12 19:32:46,"Sir William Arthur Lewis Symposium
https://t.co/yzegmcUTJ3",ReparationsComm,.,NA,AMC,
2971,1271527557037346816,2020-06-12 19:39:28,"A few quotes fr. our brilliant &amp; grounded panelists today! @deanspade (@SRLP), @sheabutterfemme (@survivepunishNY)  #PrisonIndustrialComplexAbolition #DefundPolicing #AbolishPolicing #AbolishImprisonment #AbolishCriminalization #AbolishMilitarization #AbolishBorders #AbolitionNow https://t.co/Ya0XBINscb",C_Resistance,.,NA,AMC,
2972,1271532663485022208,2020-06-12 19:59:45,Reminder: BALT's jail support hotline number is 443-814-9160. We have been staffing it 24 hours a day/7 days a week.,BALTLegal,.,OFFERING LEGAL SUPPORT,AMC,
2973,1271541602218016768,2020-06-12 20:35:16,"Palabra de la poeta @aja_monet: La solidaridad no juzga ni especta. La solidaridad escucha, aprende, participa, hace, sigue comprometida y se transforma.

Solidarity doesn’t judge or spectate. Solidarity listens, learns, participates, does, remains committed and transforms. https://t.co/fjNA4FgKaM",ConMijente,.,NA,AMC,foreign language
2974,1271542030230061056,2020-06-12 20:36:58,"Check out this 🔥dialogue ft. Mijente campaigns director @gonzalezpris along with member @EunissesH of La Defensa, @BiancaTylek of Worth Rises, and @JorgeVasquezNYC of @latinojustice. Moderated by @julito77 and directed by Mijente member @JeronimoSaldana 🐜🐜🐜 #DefundThePolice https://t.co/sG6AT8jsFK",ConMijente,.,ASKING FOR PARTICIPATION ,AMC,
2975,1271547721640366080,2020-06-12 20:59:35,"GET EXCITED!!! #Juneteenth is 1 week from today! (National holiday, anyone?) White folks can meaningfully celebrate the day educating ourselves on our real history, &amp; by making #Reparations &amp; #ReparationsNOW! 

#JUNETEENTH2020 #BlackLivesMatter #antiracist https://t.co/y8WEY5wCqS https://t.co/KXKtD1tPZC",ReparationsFund,.,DEMANDING REPARATIONS; CELEBRATING JUNETEENTH,AMC,
2976,1271549614253056000,2020-06-12 21:07:06,"As someone who has experienced the judicial debris of Devin Nunes’ attorney Steven Biss' frivolous litigation I am heartened to read this story by @KateIrby for the @Fresno Bee. God speed, @DevinCow I hope Devin Nunes never unMOOsks you! 
 https://t.co/XgBiFiRAWk",sparrowmedia,.,CRITICIZING A POLITICIAN,AMC,
2977,1271550229410721792,2020-06-12 21:09:33,"@GoHappyAlways @DevinCow @kateirby @Fresno As do I, that's why I'm vegan.",sparrowmedia,.,NA,AMC,
2978,1271551628169150464,2020-06-12 21:15:07,"""Police do two things really well — they use force and they detain,"" @Professor_Boyd said. ""If neither of these is the outcome you want, calling the police is not the answer."" 
 https://t.co/VYuBpWhQsg",Justice_Collab,.,DENYING THE EFFICACY OF POLICING,AMC,
2979,1271561767647240192,2020-06-12 21:55:24,"The moment to #DefundThePolice is now. 
 
It's time to slash budgets &amp; move resources to our communities &amp; not to new forms of policing.
 
DM us if you want help researching tech co. contracts in your city.
 
Ending surveillance will help reduce policing.",ConMijente,.,DEMANDING DEFUNDING POLICE; ASKING FOR PARTICIPATION; CRITICIZING SURVEILLANCE,AMC,
2980,1271561769937276928,2020-06-12 21:55:25,"For years, tech companies positioned themselves as a ""race neutral"" alternative to policing.
 
This is a lie.
 
As we fight to abolish the police state, we must stay vigilant &amp; organize to stop the system from evolving and finding new ways to come after us.",ConMijente,.,CRITICIZING COMPANIES THAT WORK WITH LAW ENFORCEMENT,AMC,
2981,1271561771334070272,2020-06-12 21:55:25,"Spy equipment like drones, ankle monitors, facial recognition technology &amp; more just make things harder for our community.
 
We need less policing. PUNTO.
 
That means no surveillance contracts that take resources from our community to line the pockets of tech companies. PUNTO.",ConMijente,.,CRITICIZING SURVEILLANCE; CRITICIZING COMPANIES THAT WORK WITH LAW ENFORCEMENT,AMC,
2982,1271561772692992000,2020-06-12 21:55:25,"So, DM us if you want help researching tech contracts w. your local police dept, city council or mayor's office
 
The contracts likely exist already. We can help you find these expensive line items so your ppl can organize &amp; demand these resources be reinvested into the community",ConMijente,.,ASKING FOR PARTICIPATION; CALLING TO ACTION ,AMC,
2983,1271561773984833536,2020-06-12 21:55:26,"Want resources to organize your community around the history of law enforcement &amp; surveillance?
 
Check out our popular education materials in English &amp; Spanish at https://t.co/u1L7Jv7Avq",ConMijente,.,EDUCATING ON HISTORY OF LAW ENFORCEMENT AND SURVEILLANCE ,AMC,
2984,1271561775293493248,2020-06-12 21:55:26,"And for real, DM us if you want help researching the tech contracts that already exist in your city OR the contracts tech co. are looking to sign with your PD.
 
This movement is winning. Let's #DefundThePolice &amp; continue to fight for the abolition of the police &amp; carceral state.",ConMijente,.,ASKING FOR PARTICIPATION; OFFERING RESEARCH HELP,AMC,
2985,1271563757840404480,2020-06-12 22:03:19,@AdamParkhomenko @DevinCow @NunesAlt @AttheshoreNJ @kateirby https://t.co/mxYkPQjRft,sparrowmedia,.,NA,AMC,
2986,1271573412142616576,2020-06-12 22:41:40,"HUGE: Mayor @MartyForBoston reveals the city's first attempt to #DefundPolice.

""I pledged to make #Boston a national leader in this work and we are following through on our pledge.” https://t.co/BvBiuQkERh",Justice_Collab,.,SHOWING AN EXAMPLE OF DEFUNIDNG POLICE,AMC,
2987,1271576327229861888,2020-06-12 22:53:15,"Reinvestments include:

$3M ➡️ Public Health Commission
$2M from police overtime budget ➡️ housing security
$2M ➡️ minority + women-owned businesses
$2M ➡️ violence prevention, food security, immigrant advancement + human rights programs
$3M ➡️ mental health and trauma counseling",Justice_Collab,.,SHOWING AN EXAMPLE OF DEFUNIDNG POLICE,AMC,
2988,1271576809545465856,2020-06-12 22:55:10,"Councilor @juliaforboston: “That’s pocket change.""

“We’ve received literally thousands of calls, emails, tweets, and more calling for at least a 10% reduction in the overall police budget. 

""We can do better and we have a moral obligation to do better.” https://t.co/Qnl4lbwOSP",Justice_Collab,.,DEMANDING DEFUNDING POLICE,AMC,
2989,1271588043955240960,2020-06-12 23:39:49,"Today, on the fourth anniversary of the Pulse massacre, and during Pride Month, Trump has successfully overturned a regulation that protects transgender people against discrimination in health care and health insurance.

https://t.co/G13EOguptn",ConMijente,.,CRITICIZING A TRANSPHOBIC TRUMP POLICY,AMC,
2990,1271588425485991936,2020-06-12 23:41:20,"This is just the latest in a series of steps to revoke newly won protections for LGBTQ people in areas ranging from the military to housing and education.

https://t.co/KXskcn0loe",ConMijente,.,REPORTING ON ANTI-LGBTQ LEGISLATION,AMC,
2991,1271588515567075328,2020-06-12 23:41:41,"These continuous state policy attacks are meant to dehumanize our trans community. They are meant to be cruel. They, just like his other attacks, are meant to target and eliminate our communities, but trans folks are just the first to see it materialize in this way.",ConMijente,.,DISCUSSING TRANSPHOBIC LEGISLATION,AMC,
2992,1271588605010599936,2020-06-12 23:42:03,"We have to get rid of Trump &amp; his transphobia.

Help us stop him. https://t.co/7Banc4KB80",ConMijente,.,CRITICIZING DONALD TRUMP; ,AMC,
2993,1271606730204631040,2020-06-13 0:54:04,"In order to #DefendBlackLives, you must #DefundBPD #DefundThePolice 

Thank you to the artist, @drew_koritzer for the shot, @DMVBlackLives, DC @byp100 &amp; the community! https://t.co/mvpAE0zw5d",OrganizingBlack,.,DEMANDING DEFUNIDNG POLICE,AMC,
2994,1271608905005625344,2020-06-13 1:02:42,"Imprisoned people are listening, reading, and paying attention to what's happening. Despite how much prisons, jails, and detention centers attempts to disappear people, we must strengthen our movements across prison walls. #AbolishPrisons #AbolishPolice https://t.co/i2KhY8nCVM",C_Resistance,.,DEMANDING PRISON ABOLITION,AMC,
2995,1271633510055448576,2020-06-13 2:40:29,@CoquiTalksTrash @DMVBlackLives @Mvmnt4BlkLives Gay Street. By City Hall,OrganizingBlack,.,NA,AMC,
2996,1271667397720551424,2020-06-13 4:55:08,"Thank you, Github workers.

""Friedman (Github CEO) took his first question from a presenter compiling employee submissions: “Can we reconsider GitHub’s contracts with Immigration and Customs Enforcement and other law enforcement agencies?”

#NoTechForICE https://t.co/zsGWkbazI3",ConMijente,.,CRITICIZING COMPANIES THAT WORK WITH LAW ENFORCEMENT,AMC,
2997,1271693131553988608,2020-06-13 6:37:24,#AbolishPolicing https://t.co/B0UJSLEoyE,C_Resistance,.,NA,AMC,
2998,1271711681488527360,2020-06-13 7:51:06,So are you gonna call us and listen to what the people want? https://t.co/ocineHfrJH,OrganizingBlack,.,ADVOCATING FOR THE WILL OF THE PEOPLE,AMC,
2999,1271814307714609152,2020-06-13 14:38:54,"@staceyhopkinsga Thanks for the testimony!! ""Quick, painless, and it didn't cost a dime!""

#BeSafeGetTestedStayBrave",ProjectSouth,.,NA,AMC,
3000,1271819793876819968,2020-06-13 15:00:42,"Come here about the rest of our values from another one of our organizers!

People Power
Leadership Development
Direct Action 

Text OrganizeBlack to 22999 to stay up to date with Organizing Black 
#organizingblack https://t.co/Awe9D8BpPc",OrganizingBlack,.,ASKING FOR PARTICIPATION,AMC,
3001,1271832946035441664,2020-06-13 15:52:58,"Good Morning Family!

Today we give thanks for those that work to support our children, youth, families and fitness. 

Thank you for all that you do. #wegivethanks #wegiveblack 

Kieta Iriarte-Amin, Bmore Empowered… https://t.co/njrLC1vQ5X",CLLCTIVLY,.,GIVING THANKS ,AMC,
3002,1271849896472084480,2020-06-13 17:00:19,Help people and reduce harm. https://t.co/cYqpEir1Ox,OrganizingBlack,.,ADVOCATING FOR HELPING PEOPLE,AMC,
3003,1.27E+18,2020-06-13 22:30:38,"#Tonight! Join us for our annual fundraising event, this year #CelebratingJuneteenth. Starting in 90 min! Featuring @marclamonthill &amp; @CharleneCac, talking about #Abolition &amp; #BlackLiberation. https://t.co/Wfg3uzoU1U to register &amp; donate to #CriticalResistance https://t.co/cwQpexPQy0",C_Resistance,.,ASKING FOR PARTICIPATION; ASKING FOR DONATION,AMC,
3004,1271942290739728384,2020-06-13 23:07:28,@ssmitty793 @DMVBlackLives @MayorBowser @marqueesetruth @StopCopTerrorDC @Blklivesmatter @Mvmnt4BlkLives @byp100 @PACAdmv @LeslieMac We said defund cus defund means defund Karen,OrganizingBlack,.,NA,AMC,
3005,1271942686262558720,2020-06-13 23:09:02,@LSS_LO Then they start running lol  good luck,OrganizingBlack,.,NA,AMC,
3006,1271949085818454016,2020-06-13 23:34:28,"This murder of #RayshardBrooks, an unarmed father sleeping at a fast food drive-in, like all the other murders of Black people by police, should never have happened. +",ProjectSouth,.,DISCUSSING AN INSTANCE OF POLICE BRUTALITY,AMC,
3007,1271949086716026880,2020-06-13 23:34:28,"His death spurs us to deepen our organizing to fight racist gentrification  and criminalization of Black communities in South Atlanta, tear down white supremacy, and eliminate the devastating poverty that we contend with every day. +",ProjectSouth,.,EXPRESSING CONCERN OVER GENTRIFICATION AND WHITE SUPREMACY,AMC,
3008,1271949087613628416,2020-06-13 23:34:28,"We lift up Rayshard’s life as we support and participate people's uprisings on the streets to abolish the police, end systemic oppression, and build racial justice that supports Black life. +",ProjectSouth,.,HONORING A VICTIM OF POLICE BRUTALITY,AMC,
